Strouse Cat ID,Item Name/Number,Vendor Name/Code,Primary Units Type,Primary Units Type ID,Department,Location,Track Landed Cost,Costing Method,Cost Category,Purchase Description,Use Bin,Purchase Price,Vendor 1 Name,Vendor 1 Id,Vendor 1 Subsidiary,Vendor 1 Preferred,Vendor 1 Purchase Price,Bin Number,Preferred (Per Location),COGS Account,Asset Account,Income Account,Tax Schedule
23029,427000-0035-W50,427000-0035,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 70 NAT SC M11 50,TRUE,0,American Biltrite,3238,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23033,FLX006979-W6,FLX006979,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Dermaflex NNRU 100 clear H-566 spe 50K-9,TRUE,0,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23038,UPVC - 24C Dark Green-W2,UPVC - 24C Dark Green,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Dark Green PVC,TRUE,0.01787037,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.01787037,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23042,TRPV0030 rev. 2-W33.46,TRPV0030 rev. 2,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - Balloon, PVC, unslit TRB2 ",TRUE,0,Terumo Medical,3662,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23043,TRPV0031 Rev. 3-W33.07,TRPV0031 Rev. 3,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - REG Band, PVC, unslit TRB2",TRUE,0,Terumo Medical,3662,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23044,TRPV0038 rev. 3-W38.39,TRPV0038 rev. 3,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - LRG Band, PVC, unslit TRB2",TRUE,0,Terumo Medical,3662,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23045,8985L-W24,8985L,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Tape, 8985L Anodization Masking, purple",TRUE,1.842890741,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.842890741,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23047,BH Tape (A135)-W7.75,BH Tape (A135),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - Medical Tape, 4 mil DC, A135",TRUE,0,3M Medical Solutions Division,3645,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23048,MED 5707-W5,MED 5707,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"MED 5707, Single Coated 2.4 oz, White Spunlaced Non-Woven Tape",TRUE,0.2822008,Avery - Vancive Medical Technologies,3390,The Strouse Corporation,TRUE,0.2822008,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23052,8898 Blue-W0.708,8898 Blue,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Blue Strapping Tape. 18mm x 55M,TRUE,,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23059,15106C-W51,15106C,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polymask, 15106C",TRUE,0.082236316,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.082236316,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23060,SP-2068-000-39-W6 - CatID-23060,SP-2068-000-39,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - Copper/Tin metalized 2 mil PET, deep dyed Red",TRUE,0,DyneTec (A Dontech Company),3820,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23061,8896 - Ivory-W0.9448,8896 - Ivory,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Strapping Tape 8896, Ivory, 24 mm x 110 m, 36 rolls per case",TRUE,0,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23062,1521-W5.25,1521,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1521, Polyethelene tape, 6.4 mil. 83#liner",TRUE,0.228488333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.228488333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23063,9576-W2,9576,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Double Coated Tape , Clear, 4 mil, 24 rolls per case",TRUE,0,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23066,1ID75090-W0.75,1ID75090,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Plastic Cores, HDPE, 1.02"" ID x 0.090"" Wall",TRUE,,NorthCore Industries,3284,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23067,C60000135ABS-W60,C60000135ABS,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Plastic Cores, ABS, 6.04"" ID x 0.135"" Wall",TRUE,,NorthCore Industries,3284,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23071,15079444-W60,15079444,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Plastic Core, PP, 6.03 I.D., 0.155"" wall Natural",TRUE,,Sonoco Plastics,3323,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23072,427000-0036-W61,427000-0036,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM 70 MAT SC M11 61 DUALBAK,TRUE,0,American Biltrite,3238,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23076,PaperCoreB/B-W64-T180,PaperCoreB/B,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"3.032"" I.D. X 0.180""  Brown / Brown cores, knife cut",TRUE,,OX Paper Tube & Core Co,3296,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23077,7604-060000-W60,7604-060000,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"6.040"" ID, 0.375"" REX Tape, Brown / Brown",TRUE,,"Yazoo Mills, Inc.",3272,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23078,44089-000875-W0.875,44089-000875,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"1.021"" ID, 0.125"" REX Tape",TRUE,,"Yazoo Mills, Inc.",3272,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23079,CatID-23079-W3.59,,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"3.032"" I.D .180"" wall Brown / Brown Cores, knife cut",TRUE,,OX Paper Tube & Core Co,3296,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23080,RE-18-W2.5,RE-18,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3 mil clear PET/RE-18/40# liner,TRUE,0.053524878,3 Sigma Corporation,3610,The Strouse Corporation,TRUE,0.053524878,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23082,Plastic Sheet-W24-T1.5,Plastic Sheet,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"24"" x 24"" 1.5mil clear polyethylene sheets (1000 Sheets per roll)",TRUE,,Chesapeake Packaging of VA,3241,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23084,A2015DC-W54,A2015DC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive, acrylic based, double coated",TRUE,2.429104938,Adhesive Applications,3312,The Strouse Corporation,TRUE,2.429104938,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23085,8591-W24,8591,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Paint Protection Film , 14 mil, Transparent",TRUE,5.776018519,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,5.776018519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23086,8898 Blue-W1.889,8898 Blue,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Blue Film  Strapping Tape (48mm),TRUE,0,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23087,T9PA200W900R-W9,T9PA200W900R,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - VIVID PLASMA SEPARATION-GR-9""",TRUE,0,Google/Fitbit LLC,3749,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23089,208-W0.5,208,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Clear, Polypropylene, Medium Coat Weight",TRUE,0.001188,Achem ,3855,The Strouse Corporation,TRUE,0.001188,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23091,1205-W0.5,1205,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyimide Film Electrical Tape , Amber, Acrylic Adhesive, 1 mil film,",TRUE,0.203480556,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.203480556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23092,A802-W23.75,A802,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"LSE, Acrylic , 2mil , Clear ",TRUE,0.91392,Adhesive Applications,3312,The Strouse Corporation,TRUE,0.91392,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23093,"CSM-fiber tape 27"" outside dims 25"" with 25"" of material-W27","CSM - fiber tape 27"" outside dims 25"" with 25"" of material",Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - fiber tape 27"" outside dims 25"" with 25"" of material ",TRUE,0,North Sails ,3830,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23094,8926-02-W23,8926-02,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Thermally Conductive Interface Tape,TRUE,0,JumpLights LLC,3722,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23098,1522-W2.125,1522,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,6.3 mil D/C polyethylene with 80 lb. BK liner,TRUE,,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23101,3150.160-W6.29 - CatID-23101,3150.160,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Hydrophilic PU foam,TRUE,0,Global BioMedical Technologies,3765,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23103,40PR-W6.75,40PR,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Clear Anti-Static Tape,TRUE,0.646018519,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.646018519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23107,9907W-W7,9907W,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Single sided Elastic Nonwoven Fabric, 55# Liner ",TRUE,0.79547225,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.79547225,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23108,SG15106B-W48,SG15106B,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polymask, SG15106B",TRUE,0.10415,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.10415,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23109,MD-1320-61-54-W7.71,MD-1320-61-54,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive, double coated, medical, rubber based adhesive.",TRUE,0.22624455,Coating & Converting Technologies,4042,The Strouse Corporation,TRUE,0.22624455,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23110,Nomex 410-W4.25,Nomex 410,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Nomex 410, 2 mil, Insulation paper, high inherent dielectric strength, mechanical toughness, flexibility & resilience",TRUE,0.2727,"Electrolock, Inc.",3646,The Strouse Corporation,TRUE,0.2727,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23111,444-W3.5,444,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.8 mil, 300, 55# DK ",TRUE,0.626694444,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.626694444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23112,PE-3-W8.75,PE-3,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil clear non topcoated PET/PE-3A(FG)/40# liner ,TRUE,0,3 Sigma Corporation,3610,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23113,PE-3-W3.75,PE-3,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil clear non topcoated PET/PE-3A(FG)/40# liner ,TRUE,0,3 Sigma Corporation,3610,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23115,CatID-23115-W0.079,,Unit-Base M (Use for Finished Goods),5,Operations,Strouse-HQ,,Average,Default Cost Category,2.0mm  SS440C  Grade 25 Stainless Steel Balls// PART IN M,TRUE,,Salem Specialty Ball Co.,3860,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23116,468MP-W16,468MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58#PCK",TRUE,1.218888889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.218888889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23123,468MP-W1.96,468MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58#PCK",TRUE,0.237088235,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.237088235,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23124,78 lb. C1S BG0-W8,78 lb. C1S BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Easy Release C1S Liner ,TRUE,0.051933333,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.051933333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23128,32B88111-W6.75,32B88111,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Hips RL 0.015 WT 105 MT/MT EX NM PRIMEX DIGIHIPS (In-house),TRUE,0.11407228,Polymershapes - Jessup,3375,The Strouse Corporation,TRUE,0.11407228,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23133,5915P-W24,5915P,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5915P VHB Tape, Black, 16 mil",TRUE,17.32159074,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,17.32159074,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23138,4083-W1.25,4083,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Diamond Grade™ DG³ Reflective Sheeting , Fluorescent Yellow-Green, ",TRUE,0.434295333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.434295333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23139,614URM-W7,614URM,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1.82 mil Clear Polyester Overlaminate Removable Adhesive
",TRUE,0.088536,Avery Dennison  (Formerly know as ACPO Ltd.),3300,The Strouse Corporation,TRUE,0.088536,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23141,1086781-W1.889,1086781,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,827 CLR Poly SPL (48mm x 33m),TRUE,0.073333333,Berry Global,3254,The Strouse Corporation,TRUE,0.073333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23146,TT100 V29 200 Poly SC6 200 Poly H9-W20.0312,TT100 V29 200 Poly SC6 200 Poly H9,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,TT100 V29 200 Poly SC6 200 Poly H9,TRUE,0.896596429,"FLEXcon Company, Inc.",3247,The Strouse Corporation,TRUE,0.896596429,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23147,983-23-W1.25,983-23,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Tape, ES Fluorescent  Yellow-Green 
No premask option ",TRUE,0.340092667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.340092667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23148,AG625-6-W8.75,AG625-6,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Hydro Gel,TRUE,0,Johnson Medtech,3658,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23149,78-6164-0078-0,78-6164-0078-0,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Reels ,TRUE,,3M Electronic Solutions Division,3591,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23154,192584-W10,192584,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - NOR5001 6mil Sil Gel White PC,TRUE,0,"Nourisse Naturals,  LLC",3674,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23157,UPVC - 24YP-W5.905,UPVC - 24YP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Yellow UPVC (150mm),TRUE,0.030018473,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.030018473,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23158,6612 HIPS-W40.5,6612 HIPS,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"HIPS, .015 White HIPS, Matte/Gloss",TRUE,0.518,Polymershapes - Jessup,3375,The Strouse Corporation,TRUE,0.518,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23160,"1/8"" EPDM-W36","1/8"" EPDM",Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1/8"" EPDM",TRUE,0,Lockheed Martin Corporation - RMS Baltimore,3822,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23161,54lb C2S SL1/SL4 Liner-W3.36,54lb C2S SL1/SL4 Liner,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.2 mil 54 lb, C2S SL1/SL4 Easy/Medium Release Liner",TRUE,0.01397088,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.01397088,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23168,401+-W58,401+,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Performance Masking  401+,TRUE,1.778381111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.778381111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23171,467MP-W4.5,467MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,0.270861111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.270861111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23172,467MP-W5.375,467MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,0.323525,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.323525,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23175,5357-W35.43,5357,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam tape, Acrylic Adhesive, .062"" thick",TRUE,6.111111111,AFTC USA Inc.,3393,The Strouse Corporation,TRUE,6.111111111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23176,9824-W54,9824,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"9824, Double Coated Tape, Clear",TRUE,1.909144815,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.909144815,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23177,25A29C-W9.5,25A29C,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil Clear  Protective Film,TRUE,0.12823,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.12823,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23178,FP0862-W12,FP0862,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"FP0862, Removable Label Materials, .002 Clear Polypropylene TC2S",TRUE,0.2754864,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.2754864,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23185,78 lb. C1S BG0-W9.25,78 lb. C1S BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Easy Release C1S Liner - LOG,TRUE,0.055833333,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.055833333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
